,kingdom,phylum,cls,order,family,genus,species,subspecies,common_name,class,filepath
72939,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/104.jpg
72940,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/117.jpg
72941,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/123.jpg
72942,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/103.jpg
72943,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/098.jpg
72944,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/107.jpg
72945,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/106.jpg
72946,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/111.jpg
72947,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/122.jpg
72948,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/091.jpg
72949,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/105.jpg
72950,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/121.jpg
72951,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/115.jpg
72952,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/099.jpg
72953,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/135.jpg
72954,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/108.jpg
72955,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/131.jpg
72956,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/134.jpg
72957,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/130.jpg
72958,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/132.jpg
72959,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/125.jpg
72960,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/109.jpg
72961,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/128.jpg
72962,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/127.jpg
72963,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/124.jpg
72964,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/119.jpg
72965,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/126.jpg
72966,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,capensis,,stork billed kingfisher,Pelargopsis capensis,train/STORK BILLED KINGFISHER/112.jpg
72967,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/003.jpg
72968,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/002.jpg
72969,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/011.jpg
72970,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/010.jpg
72971,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/005.jpg
72972,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/020.jpg
72973,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/007.jpg
72974,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/006.jpg
72975,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/004.jpg
72976,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/098.jpg
72977,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/009.jpg
72978,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/097.jpg
72979,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/018.jpg
72980,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/001.jpg
72981,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/023.jpg
72982,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/070.jpg
72983,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/019.jpg
72984,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/008.jpg
72985,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/093.jpg
72986,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/037.jpg
72987,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/017.jpg
72988,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/021.jpg
72989,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/090.jpg
72990,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/038.jpg
72991,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/035.jpg
72992,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/016.jpg
72993,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/028.jpg
72994,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/029.jpg
72995,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/030.jpg
72996,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/031.jpg
72997,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/032.jpg
72998,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/033.jpg
72999,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/036.jpg
73000,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/012.jpg
73001,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/040.jpg
73002,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/041.jpg
73003,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/042.jpg
73004,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/043.jpg
73005,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/044.jpg
73006,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/045.jpg
73007,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/046.jpg
73008,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/025.jpg
73009,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/047.jpg
73010,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/024.jpg
73011,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/022.jpg
73012,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/039.jpg
73013,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/034.jpg
73014,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/059.jpg
73015,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/069.jpg
73016,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/078.jpg
73017,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/076.jpg
73018,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/050.jpg
73019,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/052.jpg
73020,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/058.jpg
73021,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/062.jpg
73022,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/053.jpg
73023,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/071.jpg
73024,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/056.jpg
73025,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/065.jpg
73026,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/060.jpg
73027,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/072.jpg
73028,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/064.jpg
73029,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/026.jpg
73030,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/061.jpg
73031,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/027.jpg
73032,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/068.jpg
73033,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/063.jpg
73034,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/067.jpg
73035,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/055.jpg
73036,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/066.jpg
73037,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/013.jpg
73038,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/014.jpg
73039,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/077.jpg
73040,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/015.jpg
73041,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/073.jpg
73042,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/079.jpg
73043,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/080.jpg
73044,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/081.jpg
73045,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/082.jpg
73046,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/083.jpg
73047,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/084.jpg
73048,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/085.jpg
73049,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/086.jpg
73050,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/087.jpg
73051,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/088.jpg
73052,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/089.jpg
73053,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/094.jpg
73054,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/049.jpg
73055,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/075.jpg
73056,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/057.jpg
73057,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/048.jpg
73058,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/074.jpg
73059,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/091.jpg
73060,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/092.jpg
73061,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/054.jpg
73062,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/051.jpg
73063,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/096.jpg
73064,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/095.jpg
73065,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/178.jpg
73066,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/124.jpg
73067,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/106.jpg
73068,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/107.jpg
73069,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/108.jpg
73070,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/111.jpg
73071,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/181.jpg
73072,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/109.jpg
73073,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/117.jpg
73074,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/104.jpg
73075,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/118.jpg
73076,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/105.jpg
73077,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/120.jpg
73078,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/123.jpg
73079,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/113.jpg
73080,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/101.jpg
73081,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/115.jpg
73082,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/116.jpg
73083,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/122.jpg
73084,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/128.jpg
73085,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/119.jpg
73086,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/146.jpg
73087,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/121.jpg
73088,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/143.jpg
73089,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/139.jpg
73090,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/114.jpg
73091,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/136.jpg
73092,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/140.jpg
73093,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/132.jpg
73094,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/126.jpg
73095,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/131.jpg
73096,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/133.jpg
73097,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/129.jpg
73098,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/135.jpg
73099,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/130.jpg
73100,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/137.jpg
73101,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/099.jpg
73102,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/125.jpg
73103,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/127.jpg
73104,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/138.jpg
73105,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/134.jpg
73106,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/110.jpg
73107,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/141.jpg
73108,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/171.jpg
73109,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/175.jpg
73110,Animalia,Chordata,Aves,Falconiformes,Falconidae,Phalcoboenus,australis,,striated caracara,Phalcoboenus australis,train/STRIATED CARACARA/145.jpg
